instance;solved;time;GCN;LCN;stress
grafo6512.46.gml;1;2.7397;10;3;0.235
grafo6514.39.gml;1;2.7237;21;2;0.3551
grafo6519.56.gml;1;2.73;20;4;0.3279
grafo6528.72.gml;1;0.3562;8;1;0.2463
grafo6531.38.gml;1;0.2498;8;1;0.2398
grafo6539.47.gml;1;2.6712;23;3;0.3058
grafo6566.57.gml;1;0.7176;11;1;0.2241
grafo6569.45.gml;1;2.6177;10;2;0.2639
grafo6584.61.gml;1;3.5315;16;2;0.2432
grafo6592.55.gml;1;3.8236;28;3;0.2932
grafo6599.36.gml;1;2.0811;8;1;0.2367
grafo6600.47.gml;1;2.8318;26;3;0.3042
grafo6603.49.gml;1;3.7026;64;5;0.3057
grafo6614.74.gml;1;3.8972;29;2;0.3164
grafo6616.45.gml;1;2.7358;21;4;0.3214
grafo6617.84.gml;1;3.085;59;4;0.2587
grafo6618.82.gml;1;2.9626;31;5;0.2779
grafo6619.48.gml;1;1.5853;9;1;0.2585
grafo6627.57.gml;1;3.221;28;3;0.2722
grafo6630.56.gml;1;2.7284;16;3;0.2087
grafo6635.56.gml;1;0.8291;10;1;0.2514
grafo6636.56.gml;1;0.7636;8;1;0.2742
grafo6652.54.gml;1;4.0608;22;3;0.2882
grafo6654.87.gml;1;3.3793;56;4;0.296
grafo6655.38.gml;1;2.7996;25;5;0.3182
grafo6657.59.gml;1;4.257;30;3;0.3293
grafo6669.64.gml;1;4.2747;29;4;0.2675
grafo6674.46.gml;1;0.1583;6;1;0.2275
grafo6676.68.gml;1;0.2632;9;1;0.1984
grafo6684.56.gml;1;2.8057;14;2;0.2524
grafo6696.47.gml;1;2.844;27;4;0.3592
grafo6699.46.gml;1;2.9743;28;3;0.3217
grafo6701.47.gml;1;4.8848;35;4;0.3191
grafo6710.73.gml;1;2.8648;18;3;0.3242
grafo6711.81.gml;1;0.4918;13;1;0.2648
grafo6727.38.gml;1;0.0757;4;1;0.182
grafo6733.57.gml;1;0.1984;5;1;0.1696
grafo6738.47.gml;1;2.8259;22;4;0.3066
grafo6739.46.gml;1;2.9099;25;4;0.3019
grafo6743.82.gml;1;3.0369;30;3;0.2763
grafo6749.86.gml;1;1.0884;8;1;0.2397
grafo6760.54.gml;1;0.3546;7;1;0.2171
grafo6765.68.gml;1;0.8455;8;1;0.2288
grafo6769.61.gml;1;4.174;27;3;0.2597
grafo6772.75.gml;1;3.0987;36;4;0.2757
grafo6782.46.gml;1;2.7231;16;2;0.2984
grafo6802.74.gml;1;3.0028;28;3;0.2613
grafo6807.38.gml;1;0.6351;7;1;0.2292
grafo6818.57.gml;1;1.2529;12;1;0.2841
grafo6819.42.gml;1;2.788;13;2;0.3223
grafo6843.43.gml;1;2.7432;17;3;0.2889
grafo6848.39.gml;1;0.081;5;1;0.2106
grafo6850.45.gml;1;0.2029;10;1;0.208
grafo6851.49.gml;1;2.8223;22;2;0.2887
grafo6862.47.gml;1;2.7763;12;2;0.2471
grafo6863.40.gml;1;2.7106;18;2;0.306
grafo6864.55.gml;1;2.724;14;3;0.3041
grafo6871.54.gml;1;4.0829;24;2;0.2734
grafo6884.39.gml;1;0.3592;6;1;0.2716
grafo6886.43.gml;1;2.7869;20;3;0.2979
grafo6890.71.gml;1;3.1699;100;6;0.2946
grafo6900.39.gml;1;2.5972;10;4;0.2423
grafo6902.44.gml;1;0.9444;9;1;0.2874
grafo6904.49.gml;1;2.4704;20;3;0.2999
grafo6905.37.gml;1;2.517;11;3;0.2535
grafo6920.40.gml;1;2.5578;34;6;0.3488
grafo6925.44.gml;1;2.5301;18;3;0.2894
grafo6931.38.gml;1;0.2554;4;1;0.2357
grafo6937.34.gml;1;0.037;2;1;0.234
grafo6942.46.gml;1;2.5387;18;2;0.2967
grafo6954.75.gml;1;3.7749;16;2;0.2341
grafo6956.39.gml;1;2.6197;23;4;0.3826
grafo6962.40.gml;1;2.402;14;3;0.2755
grafo6967.69.gml;1;3.5226;22;3;0.2983
grafo6968.44.gml;1;2.5972;23;3;0.2883
grafo6970.44.gml;1;0.0747;3;1;0.2123
grafo6975.39.gml;1;2.687;65;4;0.286
grafo6977.74.gml;1;2.9647;45;3;0.3058
grafo6980.59.gml;1;3.6976;29;3;0.2348
grafo6986.46.gml;1;2.3752;13;2;0.3195
grafo6991.44.gml;1;0.3196;11;1;0.2827
grafo6994.46.gml;1;1.3569;10;1;0.2755
grafo6999.94.gml;1;2.6783;32;4;0.2552
