instance;solved;time;GCN;LCN;stress
ba_1427_n114_m3.gml;1;8.3502;4845;86;0.3681
ba_1428_n117_m3.gml;1;7.9434;3711;70;0.3673
ba_143_n135_m3.gml;1;10.4063;5678;79;0.367
ba_1457_n81_m2.gml;1;4.5359;448;14;0.3261
ba_1472_n140_m3.gml;1;12.2569;6583;93;0.3637
ba_1487_n162_m1.gml;1;0.2345;7;1;0.2718
ba_1528_n100_m2.gml;1;4.5927;639;17;0.3216
ba_1529_n56_m3.gml;1;5.681;662;23;0.3467
ba_1538_n91_m3.gml;1;8.6066;2442;63;0.3599
ba_1550_n91_m2.gml;1;4.8063;601;19;0.3397
ba_1554_n117_m2.gml;1;6.4417;1035;25;0.3358
ba_1562_n135_m3.gml;1;10.6887;5001;74;0.369
ba_1597_n84_m3.gml;1;8.1117;2161;50;0.369
ba_1604_n149_m3.gml;1;13.0815;8134;112;0.3719
ba_1607_n99_m3.gml;1;8.8581;2833;56;0.3701
ba_1608_n120_m3.gml;1;10.8332;4345;66;0.3689
ba_1628_n148_m2.gml;1;7.3806;2413;50;0.3539
ba_1650_n84_m2.gml;1;4.637;494;19;0.3438
ba_1721_n132_m3.gml;1;10.2493;5110;75;0.3656
ba_1726_n130_m1.gml;1;2.5258;15;4;0.296
ba_1729_n138_m3.gml;1;9.25;6105;85;0.3719
ba_1752_n95_m2.gml;1;3.9737;513;17;0.3114
ba_1759_n143_m1.gml;1;2.2609;20;4;0.3313
ba_1778_n128_m1.gml;1;2.2969;11;2;0.2539
ba_177_n110_m3.gml;1;8.0038;3615;68;0.3612
