instance;solved;time;GCN;LCN;stress
ba_2274_n118_m2.gml;1;4.8685;1279;32;0.3449
ba_2275_n132_m3.gml;1;10.6291;7662;103;0.3718
ba_2304_n88_m3.gml;1;7.9782;2226;49;0.361
ba_2306_n148_m2.gml;1;7.1797;1861;39;0.3443
ba_2326_n58_m3.gml;1;6.5501;818;28;0.3403
ba_2332_n142_m2.gml;1;6.9459;1817;44;0.3506
ba_2339_n56_m3.gml;1;5.7076;788;31;0.3935
ba_2357_n126_m3.gml;1;9.886;4145;63;0.3604
ba_2368_n80_m2.gml;1;4.7616;689;20;0.3471
ba_2401_n90_m3.gml;1;8.7882;2802;67;0.3653
ba_2474_n90_m3.gml;1;7.7423;1878;47;0.3559
ba_2481_n89_m2.gml;1;4.5416;460;16;0.3074
ba_248_n96_m2.gml;1;5.1445;818;28;0.3514
ba_2512_n75_m2.gml;1;4.4494;454;16;0.3686
ba_2526_n182_m1.gml;1;0.0397;2;1;0.177
ba_2545_n145_m2.gml;1;7.3235;2189;39;0.3575
ba_2561_n56_m3.gml;1;5.8759;1014;44;0.4179
ba_2562_n185_m1.gml;1;2.925;11;3;0.2911
ba_2598_n99_m1.gml;1;0.0386;2;1;0.2066
ba_2609_n77_m3.gml;1;6.9745;1742;51;0.365
ba_2669_n166_m1.gml;1;0.5644;4;1;0.2421
ba_2681_n89_m2.gml;1;4.8473;569;16;0.3285
ba_2691_n67_m2.gml;1;4.8358;306;13;0.3091
ba_2702_n183_m1.gml;1;4.598;23;3;0.2887
ba_270_n114_m3.gml;1;8.4331;3568;59;0.368
