instance;solved;time;GCN;LCN;stress
ba_9313_n140_m2.gml;1;5.7824;1920;42;0.3345
ba_9326_n56_m2.gml;1;3.2144;195;13;0.3441
ba_937_n68_m3.gml;1;5.4606;1122;39;0.4192
ba_9413_n58_m3.gml;1;5.1949;827;33;0.3643
ba_9437_n190_m1.gml;1;3.651;49;5;0.2444
ba_9482_n117_m3.gml;1;11.4419;5632;84;0.3687
ba_9483_n52_m2.gml;1;4.1611;201;11;0.3312
ba_9523_n199_m1.gml;1;3.162;52;4;0.3136
ba_953_n140_m3.gml;1;10.9107;4756;78;0.3623
ba_95_n183_m1.gml;1;0.6914;10;1;0.2976
ba_963_n109_m2.gml;1;6.0032;818;22;0.3257
ba_9650_n139_m2.gml;1;5.7248;1526;37;0.3624
ba_9656_n116_m3.gml;1;10.3819;4051;68;0.375
ba_9711_n130_m3.gml;1;11.1238;5088;72;0.37
ba_9717_n181_m1.gml;1;4.1565;55;7;0.3376
ba_9766_n92_m3.gml;1;9.8436;3137;62;0.3736
ba_9777_n149_m2.gml;1;6.645;1419;32;0.3489
ba_9796_n137_m3.gml;1;12.9197;7137;102;0.3685
ba_9820_n163_m1.gml;1;0.4086;10;1;0.209
ba_9827_n169_m1.gml;1;4.496;27;4;0.263
ba_9844_n58_m2.gml;1;3.8973;235;14;0.3597
ba_9870_n73_m2.gml;1;4.9658;441;17;0.3432
ba_9930_n72_m2.gml;1;4.7314;381;13;0.3262
ba_994_n72_m2.gml;1;4.7508;560;28;0.4015
ba_9978_n123_m2.gml;1;6.2164;1479;36;0.3454
