instance;solved;time;GCN;LCN;stress
ba_8477_n84_m2.gml;1;3.7302;467;16;0.3168
ba_8482_n109_m3.gml;1;7.2171;2841;50;0.3611
ba_8514_n68_m2.gml;1;4.5148;285;13;0.3416
ba_8516_n124_m2.gml;1;5.7043;1092;34;0.3113
ba_8545_n104_m3.gml;1;9.4848;3517;77;0.3681
ba_8547_n55_m2.gml;1;3.8226;206;11;0.3436
ba_8551_n70_m3.gml;1;8.2253;1977;52;0.3469
ba_856_n138_m3.gml;1;10.6173;5076;72;0.3703
ba_8571_n82_m2.gml;1;5.0612;632;26;0.3484
ba_8614_n61_m3.gml;1;6.8649;1104;35;0.3635
ba_8633_n61_m2.gml;1;4.9498;291;16;0.34
ba_8646_n154_m1.gml;1;2.9627;18;3;0.31
ba_8651_n113_m2.gml;1;7.1182;1395;45;0.3541
ba_8666_n200_m1.gml;1;3.0555;19;3;0.3026
ba_8676_n61_m2.gml;1;4.696;303;18;0.333
ba_8696_n193_m1.gml;1;2.9829;17;4;0.2885
ba_8722_n116_m3.gml;1;10.7529;5112;86;0.3694
ba_8723_n190_m1.gml;1;4.7388;27;3;0.2513
ba_8734_n108_m2.gml;1;5.7394;947;26;0.3461
ba_8738_n136_m3.gml;1;10.7372;5149;86;0.3783
ba_877_n110_m2.gml;1;5.7553;1045;38;0.3904
ba_8787_n76_m2.gml;1;4.5605;418;18;0.3262
ba_8803_n120_m3.gml;1;9.1312;3521;54;0.3637
ba_8820_n70_m2.gml;1;4.5375;395;19;0.334
ba_8845_n195_m1.gml;1;2.876;29;5;0.262
