instance;solved;time;GCN;LCN;stress
ba_2720_n154_m2.gml;1;5.4209;1874;35;0.3467
ba_2725_n126_m3.gml;1;7.5058;3815;59;0.3588
ba_2751_n73_m1.gml;1;0.6645;7;1;0.2769
ba_2766_n192_m1.gml;1;0.5023;8;1;0.2591
ba_2782_n145_m3.gml;1;10.6306;6430;95;0.3813
ba_278_n105_m2.gml;1;5.7733;749;22;0.3346
ba_281_n105_m2.gml;1;5.6538;905;30;0.3465
ba_282_n91_m2.gml;1;4.6886;622;20;0.3371
ba_2847_n52_m2.gml;1;4.167;184;10;0.3515
ba_2870_n147_m2.gml;1;8.3739;3095;57;0.3687
ba_28_n108_m3.gml;1;9.6505;3774;67;0.3601
ba_2905_n197_m1.gml;1;4.1412;22;2;0.3177
ba_2938_n142_m2.gml;1;6.4475;1753;36;0.3553
ba_2943_n115_m3.gml;1;9.1646;3691;79;0.3626
ba_2977_n56_m2.gml;1;3.9759;229;13;0.3447
ba_2988_n198_m1.gml;1;2.3135;10;1;0.2745
ba_2996_n138_m3.gml;1;10.5108;5167;86;0.3653
ba_3017_n107_m3.gml;1;9.5616;3171;72;0.364
ba_3034_n57_m3.gml;1;5.7651;717;26;0.3531
ba_3053_n149_m3.gml;1;12.5897;7175;109;0.3755
ba_3111_n85_m2.gml;1;4.4672;416;16;0.3251
ba_3119_n111_m2.gml;1;5.7786;1140;26;0.3434
ba_3137_n73_m3.gml;1;6.5704;1444;38;0.3529
ba_3182_n122_m3.gml;1;10.1196;3861;64;0.3558
ba_3183_n110_m3.gml;1;8.3145;3838;72;0.3655
