instance;solved;time;GCN;LCN;stress
ba_7149_n75_m2.gml;1;0.0873;360;20;0.3152
ba_714_n135_m2.gml;1;0.2581;2060;42;0.3574
ba_7160_n58_m3.gml;1;0.0625;708;27;0.3274
ba_7163_n59_m3.gml;1;0.042;964;36;0.3549
ba_7175_n65_m3.gml;1;0.0617;1182;37;0.3356
ba_7188_n56_m2.gml;1;0.0265;248;12;0.3177
ba_718_n78_m2.gml;1;0.0625;569;23;0.3275
ba_7198_n165_m1.gml;1;0.009;4;1;0.2458
ba_7201_n112_m3.gml;1;0.1418;3370;75;0.3593
ba_7205_n114_m3.gml;1;0.1902;5122;92;0.3635
ba_7227_n83_m3.gml;1;0.1017;2169;57;0.3586
ba_7242_n68_m2.gml;1;0.0498;400;14;0.3445
ba_7245_n166_m1.gml;1;0.011;7;2;0.2086
ba_7296_n83_m2.gml;1;0.0859;596;23;0.3385
ba_7298_n84_m3.gml;1;0.1104;2291;63;0.3526
ba_7351_n122_m3.gml;1;0.2789;4621;74;0.3694
ba_7355_n50_m2.gml;1;0.026;130;9;0.2922
ba_7426_n100_m3.gml;1;0.2002;3085;62;0.3647
ba_7428_n63_m3.gml;1;0.073;1102;37;0.3617
ba_7448_n128_m1.gml;1;0.0107;15;4;0.2329
ba_7461_n81_m3.gml;1;0.0946;1741;43;0.3536
ba_7497_n67_m2.gml;1;0.0361;389;19;0.3321
ba_7540_n73_m3.gml;1;0.0561;1340;40;0.3438
ba_7542_n143_m2.gml;1;0.2269;1760;40;0.3397
ba_7552_n129_m1.gml;1;0.0061;4;1;0.2458
ba_7557_n82_m2.gml;1;0.0931;684;28;0.3436
ba_7571_n82_m3.gml;1;0.0777;1579;37;0.3534
ba_7579_n102_m2.gml;1;0.0991;771;25;0.3343
ba_7583_n132_m2.gml;1;0.1755;1514;37;0.3306
ba_7602_n200_m1.gml;1;0.0138;9;3;0.2625
ba_7618_n71_m3.gml;1;0.049;1363;45;0.369
ba_7642_n151_m2.gml;1;0.3627;1908;39;0.3393
ba_7644_n86_m2.gml;1;0.0611;526;19;0.3232
ba_7650_n108_m2.gml;1;0.1038;1087;35;0.338
ba_7700_n88_m2.gml;1;0.1019;782;24;0.3438
ba_7711_n83_m2.gml;1;0.0854;520;21;0.3296
ba_7756_n66_m3.gml;1;0.051;1169;45;0.3632
ba_7767_n136_m3.gml;1;0.1629;6878;88;0.3716
ba_7810_n54_m3.gml;1;0.0432;1105;39;0.346
ba_7872_n122_m3.gml;1;0.234;4344;70;0.3709
ba_7902_n79_m3.gml;1;0.084;2493;73;0.355
ba_7957_n74_m3.gml;1;0.0622;1619;40;0.3604
ba_7971_n56_m2.gml;1;0.0316;271;13;0.3278
ba_7981_n70_m2.gml;1;0.0836;300;12;0.287
ba_7985_n147_m3.gml;1;0.2597;7084;82;0.3707
ba_79_n184_m1.gml;1;0.0143;25;4;0.2621
ba_8028_n150_m3.gml;1;0.2411;7378;100;0.3708
ba_8029_n126_m2.gml;1;0.1724;1410;31;0.3442
ba_8032_n62_m2.gml;1;0.0577;440;20;0.3213
ba_8043_n92_m2.gml;1;0.0765;799;27;0.3137
