instance;solved;time;GCN;LCN;stress
ba_02_n121_m3.gml;1;0.21;5272;84;0.3692
ba_1009_n130_m3.gml;1;0.3185;4563;75;0.3642
ba_1019_n84_m2.gml;1;0.068;570;20;0.3353
ba_1028_n139_m3.gml;1;0.4437;5119;75;0.3675
ba_1051_n130_m2.gml;1;0.2184;1640;39;0.3425
ba_1066_n140_m2.gml;1;0.2841;1620;39;0.3479
ba_1078_n129_m2.gml;1;0.2928;1398;38;0.3453
ba_1095_n68_m2.gml;1;0.0427;380;20;0.3294
ba_1106_n64_m2.gml;1;0.0725;289;15;0.3297
ba_113_n149_m3.gml;1;0.2364;6038;102;0.3643
ba_1217_n141_m3.gml;1;0.2241;5886;84;0.3678
ba_1230_n129_m1.gml;1;0.0144;11;2;0.2364
ba_123_n89_m3.gml;1;0.1222;2624;58;0.3625
ba_125_n128_m3.gml;1;0.3316;4370;69;0.3634
ba_1265_n105_m1.gml;1;0.0139;7;2;0.271
ba_1281_n124_m3.gml;1;0.2081;4755;83;0.3713
ba_1303_n77_m3.gml;1;0.0785;1809;38;0.3454
ba_1309_n133_m3.gml;1;0.2555;5007;76;0.3694
ba_1326_n140_m2.gml;1;0.4275;1939;37;0.3508
ba_1332_n94_m2.gml;1;0.1409;859;28;0.3213
ba_1338_n110_m3.gml;1;0.1217;2839;54;0.3576
ba_1362_n72_m3.gml;1;0.0447;1620;45;0.3555
ba_1370_n86_m2.gml;1;0.0745;603;22;0.3347
ba_1396_n126_m2.gml;1;0.2342;1307;31;0.3419
ba_1405_n138_m2.gml;1;0.2635;1335;29;0.3415
ba_1427_n114_m3.gml;1;0.1709;4866;86;0.3637
ba_1428_n117_m3.gml;1;0.1751;3701;69;0.3668
ba_143_n135_m3.gml;1;0.1782;5677;81;0.3642
ba_1457_n81_m2.gml;1;0.0472;532;21;0.3086
ba_1472_n140_m3.gml;1;0.3493;6556;93;0.3634
ba_1487_n162_m1.gml;1;0.0198;9;2;0.2686
ba_1528_n100_m2.gml;1;0.1006;699;27;0.3196
ba_1529_n56_m3.gml;1;0.0461;704;27;0.3388
ba_1538_n91_m3.gml;1;0.1107;2427;66;0.3563
ba_1550_n91_m2.gml;1;0.0605;622;28;0.3349
ba_1554_n117_m2.gml;1;0.268;1056;26;0.3323
ba_1562_n135_m3.gml;1;0.1749;5003;75;0.3683
ba_1597_n84_m3.gml;1;0.056;2148;55;0.3623
ba_1604_n149_m3.gml;1;0.3151;8141;112;0.3712
ba_1607_n99_m3.gml;1;0.1776;2758;57;0.3677
ba_1608_n120_m3.gml;1;0.1101;4337;67;0.3661
ba_1628_n148_m2.gml;1;0.1854;2377;49;0.3509
ba_1650_n84_m2.gml;1;0.081;506;19;0.3413
ba_1721_n132_m3.gml;1;0.2162;5182;80;0.3634
ba_1726_n130_m1.gml;1;0.0081;13;3;0.2249
ba_1729_n138_m3.gml;1;0.2094;6087;85;0.3711
ba_1752_n95_m2.gml;1;0.0882;509;19;0.3092
ba_1759_n143_m1.gml;1;0.0124;18;5;0.261
ba_1778_n128_m1.gml;1;0.0148;10;3;0.1992
ba_177_n110_m3.gml;1;0.1809;3586;73;0.358
