instance;solved;time;GCN;LCN;stress
ba_1782_n96_m2.gml;1;0.1196;724;20;0.3407
ba_1812_n198_m1.gml;1;0.0197;15;3;0.226
ba_1824_n94_m3.gml;1;0.1508;2224;52;0.3527
ba_1829_n108_m3.gml;1;0.2395;2991;51;0.3634
ba_1870_n148_m2.gml;1;0.1908;1430;35;0.3248
ba_1872_n116_m2.gml;1;0.1657;987;29;0.3301
ba_1885_n112_m3.gml;1;0.1556;3613;72;0.3682
ba_1903_n100_m3.gml;1;0.164;2734;56;0.3545
ba_1910_n108_m2.gml;1;0.1011;832;29;0.3423
ba_197_n96_m2.gml;1;0.0652;653;25;0.3184
ba_2018_n120_m3.gml;1;0.3029;4295;73;0.3639
ba_2027_n121_m3.gml;1;0.202;4355;78;0.3661
ba_2045_n191_m1.gml;1;0.0199;38;4;0.2488
ba_2066_n55_m3.gml;1;0.0422;790;31;0.3471
ba_2073_n57_m2.gml;1;0.0266;193;12;0.2947
ba_2078_n104_m2.gml;1;0.1139;858;28;0.3336
ba_2097_n77_m3.gml;1;0.0537;1718;46;0.3503
ba_2101_n114_m1.gml;1;0.0119;9;3;0.211
ba_2110_n139_m2.gml;1;0.1771;1652;32;0.3478
ba_2113_n56_m3.gml;1;0.0363;873;30;0.3433
ba_2116_n113_m2.gml;1;0.1603;997;31;0.3222
ba_2171_n146_m3.gml;1;0.3075;5521;80;0.3683
ba_2214_n115_m3.gml;1;0.2048;4468;77;0.3725
ba_2230_n63_m3.gml;1;0.0376;897;24;0.3452
ba_2271_n187_m1.gml;1;0.0159;28;4;0.2743
ba_2274_n118_m2.gml;1;0.1228;1319;32;0.3418
ba_2275_n132_m3.gml;1;0.2729;7627;94;0.3715
ba_2304_n88_m3.gml;1;0.0584;2209;48;0.3578
ba_2306_n148_m2.gml;1;0.2434;1885;53;0.3389
ba_2326_n58_m3.gml;1;0.0413;818;27;0.3393
ba_2332_n142_m2.gml;1;0.3258;1877;45;0.3496
ba_2339_n56_m3.gml;1;0.0235;813;33;0.3514
ba_2357_n126_m3.gml;1;0.1217;4146;64;0.3586
ba_2368_n80_m2.gml;1;0.0965;692;25;0.3372
ba_2401_n90_m3.gml;1;0.0886;2767;63;0.3633
ba_2474_n90_m3.gml;1;0.0597;1867;46;0.3532
ba_2481_n89_m2.gml;1;0.1069;507;19;0.302
ba_248_n96_m2.gml;1;0.1051;826;32;0.3311
ba_2512_n75_m2.gml;1;0.0607;502;20;0.3524
ba_2526_n182_m1.gml;1;0.0064;2;1;0.177
ba_2545_n145_m2.gml;1;0.3007;2197;48;0.3551
ba_2561_n56_m3.gml;1;0.063;993;42;0.3458
ba_2562_n185_m1.gml;1;0.0167;7;3;0.1849
ba_2598_n99_m1.gml;1;0.0058;2;1;0.2066
ba_2609_n77_m3.gml;1;0.0532;1754;50;0.3557
ba_2669_n166_m1.gml;1;0.0124;9;3;0.1895
ba_2681_n89_m2.gml;1;0.1282;596;17;0.3253
ba_2691_n67_m2.gml;1;0.0566;318;15;0.3014
ba_2702_n183_m1.gml;1;0.0216;26;4;0.2701
ba_270_n114_m3.gml;1;0.1056;3560;61;0.3656
