instance;solved;time;GCN;LCN;stress
ba_2720_n154_m2.gml;1;0.3265;1899;35;0.3452
ba_2725_n126_m3.gml;1;0.1541;3807;63;0.3575
ba_2751_n73_m1.gml;1;0.0107;7;2;0.2408
ba_2766_n192_m1.gml;1;0.0164;15;3;0.2154
ba_2782_n145_m3.gml;1;0.4102;6468;105;0.3716
ba_278_n105_m2.gml;1;0.1505;789;26;0.3309
ba_281_n105_m2.gml;1;0.1189;943;32;0.338
ba_282_n91_m2.gml;1;0.0674;638;22;0.3355
ba_2847_n52_m2.gml;1;0.0258;209;14;0.337
ba_2870_n147_m2.gml;1;0.1821;3079;61;0.3661
ba_28_n108_m3.gml;1;0.1264;3740;71;0.3591
ba_2905_n197_m1.gml;1;0.0227;24;3;0.2998
ba_2938_n142_m2.gml;1;0.3105;1756;36;0.3538
ba_2943_n115_m3.gml;1;0.1892;3681;82;0.3576
ba_2977_n56_m2.gml;1;0.0371;240;16;0.3101
ba_2988_n198_m1.gml;1;0.0181;11;3;0.2403
ba_2996_n138_m3.gml;1;0.2207;5177;88;0.3644
ba_3017_n107_m3.gml;1;0.1694;3174;69;0.3616
ba_3034_n57_m3.gml;1;0.0519;748;26;0.346
ba_3053_n149_m3.gml;1;0.4154;7147;113;0.3685
ba_3111_n85_m2.gml;1;0.0544;439;19;0.3188
ba_3119_n111_m2.gml;1;0.1044;1138;29;0.3419
ba_3137_n73_m3.gml;1;0.0362;1445;39;0.3497
ba_3182_n122_m3.gml;1;0.3025;3909;63;0.3552
ba_3183_n110_m3.gml;1;0.1193;3800;67;0.3645
ba_3207_n100_m2.gml;1;0.1231;791;25;0.3371
ba_3215_n96_m3.gml;1;0.0911;2346;51;0.3532
ba_3216_n145_m2.gml;1;0.2904;1650;36;0.344
ba_3246_n64_m3.gml;1;0.1248;1040;32;0.3387
ba_3251_n77_m3.gml;1;0.076;1701;43;0.3594
ba_3252_n86_m3.gml;1;0.1001;2323;72;0.3652
ba_3269_n65_m3.gml;1;0.0336;1889;58;0.3623
ba_3310_n68_m2.gml;1;0.0718;350;14;0.3244
ba_3312_n84_m1.gml;1;0.0052;4;2;0.2057
ba_3326_n68_m3.gml;1;0.0537;1333;35;0.3542
ba_3371_n62_m2.gml;1;0.0327;290;15;0.2823
ba_3388_n104_m3.gml;1;0.2365;2910;53;0.3634
ba_3390_n51_m2.gml;1;0.0365;185;11;0.3114
ba_3396_n146_m3.gml;1;0.2629;6721;88;0.3727
ba_3452_n141_m2.gml;1;0.1908;1664;36;0.3292
ba_3461_n183_m1.gml;1;0.0182;39;4;0.3068
ba_3486_n55_m2.gml;1;0.0323;162;10;0.3156
ba_3498_n72_m3.gml;1;0.0745;2255;60;0.3532
ba_34_n50_m3.gml;1;0.024;711;25;0.3369
ba_3500_n62_m3.gml;1;0.045;1226;38;0.343
ba_3560_n145_m3.gml;1;0.3195;6597;82;0.3702
ba_3565_n107_m3.gml;1;0.117;3245;65;0.3566
ba_3570_n124_m1.gml;1;0.0059;7;2;0.2256
ba_3599_n86_m2.gml;1;0.1032;839;31;0.3344
ba_3636_n131_m1.gml;1;0.0066;9;3;0.2436
