instance;solved;time;GCN;LCN;stress
grafo4633.65.gml;1;10.9103;11;2;0.5344
grafo4636.82.gml;1;26.0214;34;6;0.5228
grafo4644.84.gml;1;41.5789;47;5;0.566
grafo4654.74.gml;1;25.0181;27;4;0.5662
grafo4657.79.gml;1;25.0819;38;6;0.5181
grafo4658.76.gml;1;27.5159;53;6;0.5593
grafo4662.50.gml;1;4.0796;4;1;0.4043
grafo4665.76.gml;1;26.838;28;6;0.5189
grafo4668.61.gml;1;16.7708;24;6;0.5387
grafo4692.76.gml;1;19.2693;17;2;0.5045
grafo4694.76.gml;1;30.2148;40;5;0.5654
grafo4701.54.gml;1;4.142;6;1;0.503
grafo4704.60.gml;1;14.9805;28;3;0.5847
grafo4713.61.gml;1;13.9897;28;3;0.5332
grafo4716.53.gml;1;11.0441;21;4;0.5233
grafo4718.64.gml;1;22.6497;20;4;0.5417
grafo4725.75.gml;1;25.6294;33;5;0.5057
grafo4726.51.gml;1;5.0691;4;2;0.4521
grafo4730.58.gml;1;13.6554;9;2;0.4861
grafo4736.52.gml;1;4.6892;3;1;0.3908
grafo4743.76.gml;1;27.0062;40;5;0.5213
grafo4746.67.gml;1;17.6354;21;3;0.5329
grafo4756.51.gml;1;6.9288;9;4;0.4892
grafo4764.83.gml;1;27.0453;26;3;0.5542
grafo4771.73.gml;1;19.1609;25;4;0.552
grafo4773.57.gml;1;9.5566;17;4;0.443
grafo4774.65.gml;1;12.6651;6;2;0.4919
grafo4782.66.gml;1;24.1206;39;6;0.612
grafo4783.80.gml;1;22.7074;17;3;0.5605
grafo4790.62.gml;1;12.6493;18;2;0.5376
grafo4791.78.gml;1;12.8587;14;3;0.5051
grafo4795.60.gml;1;22.883;33;5;0.5499
grafo4797.75.gml;1;27.3602;31;4;0.6044
grafo4803.53.gml;1;6.4867;16;3;0.4818
grafo4814.68.gml;1;13.2728;17;2;0.5052
grafo4818.65.gml;1;11.1556;13;3;0.4939
grafo4822.72.gml;1;21.3429;23;3;0.5444
grafo4825.83.gml;1;23.9575;28;4;0.5224
grafo4831.56.gml;1;16.1172;19;3;0.542
grafo4832.59.gml;1;7.7591;9;3;0.4294
grafo4834.74.gml;1;12.5953;8;2;0.416
grafo4836.56.gml;1;12.0635;7;2;0.431
grafo4838.58.gml;1;15.88;15;4;0.5588
grafo4846.62.gml;1;6.804;5;1;0.4577
grafo4850.55.gml;1;9.2857;12;2;0.4892
grafo4852.58.gml;1;10.093;13;3;0.446
grafo4853.49.gml;1;5.5366;3;2;0.4394
grafo4861.55.gml;1;10.4465;11;2;0.532
grafo4862.51.gml;1;8.0915;5;1;0.4529
grafo4867.57.gml;1;10.0813;7;2;0.5649
grafo4870.75.gml;1;22.3112;20;3;0.5092
grafo4872.60.gml;1;28.9193;66;6;0.5233
grafo4875.78.gml;1;39.9855;61;6;0.5787
grafo4882.53.gml;1;10.1965;8;2;0.552
grafo4883.62.gml;1;11.3472;10;3;0.4709
grafo4885.71.gml;1;28.9773;39;5;0.5886
grafo4886.60.gml;1;5.4863;7;2;0.4943
grafo4889.58.gml;1;11.8394;17;2;0.4656
grafo4890.80.gml;1;22.8012;30;5;0.5934
grafo4895.53.gml;1;7.5188;19;3;0.5116
grafo4900.59.gml;1;10.712;19;4;0.4903
grafo4918.55.gml;1;4.5975;1;1;0.4155
