instance;solved;time;GCN;LCN;stress
ba_5352_n66_m3.gml;1;218.7888;753.0;25.0;0.6069
ba_5358_n74_m2.gml;1;115.7915;173.0;15.0;0.6446
ba_5359_n114_m2.gml;1;427.6164;481.0;23.0;0.6679
ba_5363_n50_m3.gml;1;77.4549;287.0;20.0;0.5854
ba_5380_n53_m3.gml;1;95.1311;285.0;17.0;0.5575
ba_5388_n143_m3.gml;0;900.0;;;
ba_5395_n122_m3.gml;0;900.0;;;
ba_5427_n94_m2.gml;1;246.4296;323.0;16.0;0.5785
ba_542_n76_m2.gml;1;134.8171;265.0;17.0;0.6321
ba_5430_n50_m2.gml;1;43.6608;102.0;7.0;0.6519
ba_5434_n93_m3.gml;1;619.2764;1418.0;41.0;0.6044
ba_5461_n134_m2.gml;1;708.7935;737.0;24.0;0.6544
ba_5490_n91_m3.gml;1;670.125;1441.0;35.0;0.597
ba_5497_n61_m3.gml;1;173.1838;526.0;22.0;0.58
ba_5528_n129_m2.gml;1;576.7215;652.0;23.0;0.6815
ba_5534_n65_m3.gml;1;185.0545;521.0;23.0;0.6241
ba_5580_n75_m3.gml;1;426.2586;1181.0;41.0;0.6003
ba_5583_n67_m2.gml;1;105.3721;193.0;13.0;0.6561
ba_5589_n55_m2.gml;1;52.4522;120.0;12.0;0.5952
ba_5608_n86_m3.gml;1;493.1912;1154.0;33.0;0.6271
ba_5625_n75_m2.gml;1;144.8514;208.0;12.0;0.6109
ba_5627_n110_m3.gml;0;900.0;;;
ba_5689_n82_m2.gml;1;145.6115;230.0;16.0;0.5973
ba_5698_n77_m2.gml;1;122.3495;249.0;20.0;0.5996
ba_5707_n95_m3.gml;1;689.7449;1643.0;42.0;0.6184
