instance;solved;time;GCN;LCN;stress
ba_1782_n96_m2.gml;1;240.5009;418.0;19.0;0.68
ba_1812_n198_m1.gml;1;10.4731;6.0;2.0;0.4565
ba_1824_n94_m3.gml;1;602.2475;1136.0;37.0;0.5786
ba_1829_n108_m3.gml;1;868.692;1519.0;36.0;0.6455
ba_1870_n148_m2.gml;1;856.2136;712.0;24.0;0.6652
ba_1872_n116_m2.gml;1;442.6822;476.0;17.0;0.6672
ba_1885_n112_m3.gml;0;900.0;;;
ba_1903_n100_m3.gml;1;702.3489;1495.0;41.0;0.6337
ba_1910_n108_m2.gml;1;313.2215;441.0;22.0;0.6573
ba_197_n96_m2.gml;1;257.4127;349.0;18.0;0.6489
ba_2018_n120_m3.gml;0;900.0;;;
ba_2027_n121_m3.gml;0;900.0;;;
ba_2045_n191_m1.gml;1;17.7172;16.0;2.0;0.559
ba_2066_n55_m3.gml;1;108.5958;386.0;16.0;0.626
ba_2073_n57_m2.gml;1;44.2846;102.0;12.0;0.5909
ba_2078_n104_m2.gml;1;352.3303;447.0;20.0;0.65
ba_2097_n77_m3.gml;1;377.7979;943.0;24.0;0.5972
ba_2101_n114_m1.gml;1;3.4665;3.0;2.0;0.4927
ba_2110_n139_m2.gml;1;842.4378;778.0;23.0;0.7135
ba_2113_n56_m3.gml;1;129.3649;492.0;28.0;0.5848
ba_2116_n113_m2.gml;1;444.065;497.0;20.0;0.6354
ba_2171_n146_m3.gml;0;900.0;;;
ba_2214_n115_m3.gml;0;900.0;;;
ba_2230_n63_m3.gml;1;156.7547;489.0;23.0;0.5935
ba_2271_n187_m1.gml;1;8.6848;14.0;3.0;0.4751
