instance;solved;time;GCN;LCN;stress
ba_2720_n154_m2.gml;0;900.0;;;
ba_2725_n126_m3.gml;0;900.0;;;
ba_2751_n73_m1.gml;1;2.2102;4.0;2.0;0.4051
ba_2766_n192_m1.gml;1;5.36;6.0;3.0;0.4401
ba_2782_n145_m3.gml;0;900.0;;;
ba_278_n105_m2.gml;1;333.1079;371.0;22.0;0.6678
ba_281_n105_m2.gml;1;389.1026;481.0;23.0;0.6701
ba_282_n91_m2.gml;1;202.1519;300.0;25.0;0.683
ba_2847_n52_m2.gml;1;32.9164;107.0;9.0;0.5754
ba_2870_n147_m2.gml;0;900.0;;;
ba_28_n108_m3.gml;0;900.0;;;
ba_2905_n197_m1.gml;1;11.0707;15.0;3.0;0.4635
ba_2938_n142_m2.gml;1;845.8688;947.0;31.0;0.6146
ba_2943_n115_m3.gml;0;900.0;;;
ba_2977_n56_m2.gml;1;69.8507;95.0;10.0;0.6228
ba_2988_n198_m1.gml;1;3.7379;3.0;1.0;0.473
ba_2996_n138_m3.gml;0;900.0;;;
ba_3017_n107_m3.gml;1;896.101;1642.0;45.0;0.6296
ba_3034_n57_m3.gml;1;107.8726;382.0;20.0;0.577
ba_3053_n149_m3.gml;0;900.0;;;
ba_3111_n85_m2.gml;1;155.6121;231.0;15.0;0.6452
ba_3119_n111_m2.gml;1;428.8852;613.0;26.0;0.6155
ba_3137_n73_m3.gml;1;304.5209;750.0;26.0;0.6177
ba_3182_n122_m3.gml;0;900.0;;;
ba_3183_n110_m3.gml;0;900.0;;;
