instance;solved;time;GCN;LCN;stress
grafo6480.38.gml;1;2.8418;4;1;0.4278
grafo6482.87.gml;1;31.5348;23;3;0.5205
grafo6488.49.gml;1;5.7264;3;1;0.4777
grafo6489.48.gml;1;6.1873;5;1;0.4672
grafo6505.80.gml;1;21.9538;29;3;0.5477
grafo6506.80.gml;1;21.8304;29;3;0.5477
grafo6512.46.gml;1;2.4338;4;1;0.4217
grafo6514.39.gml;1;3.4351;9;2;0.4615
grafo6519.56.gml;1;8.192;13;3;0.5697
grafo6528.72.gml;1;9.0124;7;2;0.4754
grafo6531.38.gml;1;3.4233;5;1;0.4495
grafo6539.47.gml;1;6.1671;12;3;0.5236
grafo6566.57.gml;1;9.6651;5;1;0.4522
grafo6569.45.gml;1;4.4286;5;2;0.4213
grafo6584.61.gml;1;13.2564;12;2;0.4726
grafo6592.55.gml;1;10.7824;14;3;0.4918
grafo6599.36.gml;1;2.5242;3;1;0.4794
grafo6600.47.gml;1;6.1673;12;2;0.5349
grafo6603.49.gml;1;14.0643;33;5;0.5464
grafo6614.74.gml;1;12.1768;14;3;0.4545
grafo6616.45.gml;1;5.7065;9;2;0.4463
grafo6617.84.gml;1;31.2933;36;4;0.5658
grafo6618.82.gml;1;14.9567;10;2;0.4876
grafo6619.48.gml;1;3.1069;3;1;0.4644
grafo6627.57.gml;1;13.9851;21;4;0.5294
grafo6630.56.gml;1;4.8511;7;1;0.3956
grafo6635.56.gml;1;7.2111;5;2;0.4197
grafo6636.56.gml;1;7.3118;5;2;0.4197
grafo6652.54.gml;1;8.7721;16;3;0.5046
grafo6654.87.gml;1;26.3408;30;4;0.5503
grafo6655.38.gml;1;3.8433;3;2;0.459
grafo6657.59.gml;1;10.2497;13;3;0.5699
grafo6669.64.gml;1;10.8488;9;3;0.5555
grafo6674.46.gml;1;5.4199;6;1;0.4535
grafo6676.68.gml;1;8.0206;3;2;0.4381
grafo6684.56.gml;1;8.0987;8;2;0.4399
grafo6696.47.gml;1;5.2679;14;3;0.5344
grafo6699.46.gml;1;7.7888;12;3;0.581
grafo6701.47.gml;1;11.0237;22;4;0.6059
grafo6710.73.gml;1;13.1892;10;2;0.4755
grafo6711.81.gml;1;13.203;8;2;0.5008
grafo6727.38.gml;1;3.2829;2;1;0.3779
grafo6733.57.gml;1;4.1261;2;1;0.434
grafo6738.47.gml;1;6.6212;11;2;0.5242
grafo6739.46.gml;1;6.8333;16;3;0.5296
grafo6743.82.gml;1;17.0413;18;3;0.5513
grafo6749.86.gml;1;11.4334;4;2;0.4801
grafo6760.54.gml;1;7.2578;6;1;0.4697
grafo6765.68.gml;1;6.5822;3;1;0.517
grafo6769.61.gml;1;10.3061;9;2;0.5504
grafo6772.75.gml;1;19.7948;20;4;0.4566
grafo6782.46.gml;1;8.4606;7;2;0.4483
grafo6802.74.gml;1;16.2469;15;3;0.5455
grafo6807.38.gml;1;3.6856;4;2;0.3757
grafo6818.57.gml;1;7.2587;9;2;0.4984
grafo6819.42.gml;1;6.012;6;1;0.5629
grafo6843.43.gml;1;3.4355;8;3;0.4519
grafo6848.39.gml;1;3.9725;1;1;0.4391
grafo6850.45.gml;1;4.4348;5;2;0.4601
grafo6851.49.gml;1;5.8457;9;2;0.4772
grafo6862.47.gml;1;5.4504;9;2;0.5697
grafo6863.40.gml;1;6.614;14;2;0.4785
