instance;solved;time;GCN;LCN;stress
grafo10003.40.gml;1;2.2146;4;2;0.457
grafo10008.42.gml;1;7.0061;9;3;0.4696
grafo10020.38.gml;1;3.4319;7;3;0.4438
grafo10027.38.gml;1;2.9833;3;1;0.4191
grafo10030.38.gml;1;4.2506;10;3;0.461
grafo10054.40.gml;1;2.693;5;2;0.4968
grafo10058.32.gml;1;1.427;3;2;0.3738
grafo10078.40.gml;1;3.0645;3;2;0.4076
grafo10087.39.gml;1;3.8384;3;2;0.4164
grafo10089.37.gml;1;2.9804;7;2;0.4525
grafo10100.99.gml;1;43.7092;52;6;0.6202
grafo10103.98.gml;1;40.9741;41;6;0.5185
grafo10107.93.gml;1;39.7322;40;6;0.5522
grafo10118.97.gml;1;33.8431;38;5;0.5545
grafo10125.99.gml;1;14.9467;9;2;0.4734
grafo10128.98.gml;1;50.0723;41;4;0.4684
grafo10130.97.gml;1;39.21;60;7;0.6
grafo10140.40.gml;1;1.961;1;1;0.4629
grafo10144.98.gml;1;48.408;33;3;0.5744
grafo10149.95.gml;1;47.008;55;7;0.5181
grafo10154.94.gml;1;45.3098;48;6;0.5348
grafo10170.96.gml;1;31.3867;30;4;0.5659
grafo10193.38.gml;1;2.0978;2;1;0.417
grafo10194.97.gml;1;42.4672;40;4;0.5703
grafo10195.99.gml;1;54.3693;61;6;0.603
grafo10201.93.gml;1;32.1286;40;6;0.5696
grafo10204.100.gml;1;60.9274;91;8;0.5787
grafo10207.98.gml;1;51.1642;58;7;0.5803
grafo10214.94.gml;1;41.8789;40;5;0.5542
grafo10228.95.gml;1;45.5744;42;5;0.5292
grafo10240.97.gml;1;48.9428;46;5;0.4771
grafo10243.95.gml;1;43.373;43;5;0.5568
grafo10250.100.gml;1;52.3888;49;4;0.5765
grafo10252.96.gml;1;47.0115;47;5;0.5501
grafo10260.98.gml;1;34.3733;31;3;0.5457
grafo10262.100.gml;1;38.2538;53;5;0.5875
grafo10266.94.gml;1;51.9314;58;5;0.5757
grafo10276.41.gml;1;3.6292;7;3;0.3977
grafo10278.40.gml;1;3.8252;6;2;0.468
grafo10280.37.gml;1;2.6472;6;2;0.4074
grafo10298.97.gml;1;62.1629;58;6;0.6693
grafo10301.94.gml;1;53.2688;66;6;0.5379
grafo10311.91.gml;1;18.1159;15;2;0.5007
grafo10317.91.gml;1;42.5565;36;4;0.5205
grafo10343.94.gml;1;26.3571;4;1;0.5342
grafo10344.100.gml;1;34.8446;26;3;0.5193
grafo1035.37.gml;1;3.8302;8;2;0.3904
grafo10352.95.gml;1;28.2192;25;4;0.4716
grafo10362.94.gml;1;47.9741;54;4;0.5475
grafo10366.99.gml;1;52.5906;47;5;0.5422
grafo10370.98.gml;1;41.1349;48;4;0.5587
grafo10373.94.gml;1;24.9703;18;4;0.5237
grafo10374.97.gml;1;30.5499;39;5;0.5203
grafo10378.100.gml;1;17.8794;10;2;0.5454
grafo10385.94.gml;1;28.8019;57;7;0.5975
grafo10391.94.gml;1;35.4968;45;8;0.501
grafo10412.94.gml;1;30.7321;41;4;0.5667
grafo10416.96.gml;1;52.3967;56;5;0.5887
grafo10418.100.gml;1;51.24;60;5;0.557
grafo10429.100.gml;1;31.769;33;4;0.5173
grafo10433.97.gml;1;29.0717;38;4;0.5735
grafo10435.96.gml;1;23.6411;18;3;0.5077
grafo10442.97.gml;1;22.827;23;5;0.4573
grafo10464.96.gml;1;27.0397;5;2;0.4624
grafo10473.95.gml;1;32.7014;36;6;0.6153
grafo10474.94.gml;1;60.3246;70;6;0.6138
grafo10475.98.gml;1;28.3109;31;3;0.5652
grafo10478.94.gml;1;42.5987;16;3;0.5044
grafo10480.95.gml;1;26.3234;33;4;0.5208
grafo10484.99.gml;1;55.3534;75;8;0.6416
grafo10486.97.gml;1;27.7519;25;4;0.4737
grafo10490.99.gml;1;34.4759;36;3;0.5462
grafo10498.99.gml;1;38.5102;43;4;0.5851
grafo10502.91.gml;1;51.2248;70;6;0.5459
grafo10506.98.gml;1;35.8374;36;5;0.5513
grafo10507.93.gml;1;36.7361;36;4;0.5574
grafo10509.32.gml;1;0.8958;2;1;0.4008
grafo10524.97.gml;1;17.5402;13;3;0.4635
grafo10530.100.gml;1;28.7926;28;3;0.5537
grafo10533.100.gml;1;46.8289;39;3;0.5333
grafo10540.97.gml;1;23.3723;36;4;0.4832
grafo10545.93.gml;1;26.1556;22;3;0.5405
grafo10546.98.gml;1;25.9887;33;4;0.519
grafo10548.94.gml;1;44.4262;64;7;0.5673
grafo10554.93.gml;1;12.8112;8;2;0.4902
grafo10559.98.gml;1;27.1979;39;6;0.5815
grafo10563.41.gml;1;1.34;1;1;0.3249
grafo10567.38.gml;1;1.613;1;1;0.3446
grafo10579.96.gml;1;18.2907;20;3;0.5232
grafo10589.93.gml;1;45.1938;60;7;0.5514
grafo10593.98.gml;1;29.9413;39;5;0.5709
grafo10594.94.gml;1;46.0301;47;4;0.529
grafo10595.95.gml;1;25.0171;37;4;0.5343
grafo10605.99.gml;1;23.739;31;4;0.4743
grafo10612.94.gml;1;29.2574;16;3;0.4953
grafo10625.100.gml;1;27.5392;15;2;0.5643
grafo10629.100.gml;1;33.1804;22;3;0.5513
grafo10633.100.gml;1;46.9049;63;6;0.5395
grafo10634.96.gml;1;46.7706;60;5;0.5863
grafo10635.95.gml;1;54.9145;74;9;0.583
grafo10636.95.gml;1;45.0427;57;6;0.5357
grafo10637.94.gml;1;52.6955;88;7;0.5308
grafo10639.91.gml;1;28.4286;37;4;0.5435
grafo10641.99.gml;1;33.6736;38;5;0.5584
grafo10644.100.gml;1;47.931;62;8;0.606
grafo10646.100.gml;1;78.7977;113;7;0.607
grafo10653.100.gml;1;49.6302;57;7;0.561
grafo10654.96.gml;1;40.5793;44;4;0.5619
grafo10657.39.gml;1;3.5548;4;2;0.389
grafo10659.38.gml;1;7.3456;7;2;0.5387
grafo10670.100.gml;1;47.4701;64;8;0.5772
