instance;solved;time;GCN;LCN;stress
grafo2049.33.gml;1;0.6389;1;1;0.2851
grafo2086.39.gml;1;2.6991;9;2;0.469
grafo2104.36.gml;1;1.8007;4;2;0.4172
grafo2109.11.gml;1;0.3023;1;1;0.3885
grafo2143.19.gml;1;0.7357;1;1;0.4983
grafo2166.20.gml;1;0.8235;1;1;0.392
grafo2182.38.gml;1;4.2913;7;2;0.4965
grafo2195.35.gml;1;2.1637;3;1;0.4951
grafo2223.38.gml;1;0.8219;2;1;0.3646
grafo2226.39.gml;1;8.4222;15;3;0.4973
grafo2258.47.gml;1;3.4146;5;1;0.3581
grafo2302.16.gml;1;0.3955;1;1;0.3576
grafo2309.34.gml;1;2.3702;8;2;0.4329
grafo2316.40.gml;1;3.1263;12;2;0.4784
grafo2378.21.gml;1;0.5334;1;1;0.3178
grafo2398.37.gml;1;2.6343;4;2;0.333
grafo2400.26.gml;1;1.1606;7;3;0.4842
grafo2431.86.gml;1;9.3318;9;2;0.4003
grafo2478.47.gml;1;4.3694;5;1;0.4954
grafo2483.25.gml;1;1.4807;4;2;0.4381
grafo2509.37.gml;1;1.6894;1;1;0.4714
grafo2558.34.gml;1;2.6228;3;2;0.4314
grafo2573.35.gml;1;2.0939;2;1;0.4081
grafo2601.17.gml;1;1.0866;1;1;0.4888
grafo2605.32.gml;1;1.2232;1;1;0.4533
grafo2631.34.gml;1;1.6889;2;1;0.4141
grafo2674.18.gml;1;0.4423;1;1;0.3878
grafo2687.33.gml;1;3.0034;5;2;0.5238
grafo271.53.gml;1;5.6689;7;2;0.541
grafo2718.20.gml;1;0.6017;1;1;0.406
grafo2723.18.gml;1;0.7894;1;1;0.5073
grafo2726.38.gml;1;3.0842;7;3;0.435
grafo2762.76.gml;1;12.1187;15;4;0.4808
grafo2777.37.gml;1;2.4116;1;1;0.3639
grafo2787.24.gml;1;0.9509;4;2;0.4331
grafo2826.37.gml;1;3.4658;9;2;0.4199
grafo284.28.gml;1;0.7894;2;1;0.398
grafo2840.27.gml;1;1.211;4;1;0.4863
grafo2843.43.gml;1;3.1935;3;1;0.3914
grafo2851.40.gml;1;2.9904;5;2;0.4076
grafo2853.23.gml;1;1.2493;2;1;0.5232
